book_id,book_title
214122,Hitler's War
49583709,Lady Chatterley's Lover
296977,Looking Backward: 2000-1887
8822,Earthly Powers
217518,The Witches of Eastwick
797635,The Palace of Dreams
30200,Elphame's Choice
10295484,Heart on a Chain
528659,The House on Hope Street
1561703,Diary of an Oxygen Thief
2187689,Cesar Pelli
123064,Vanilla Bright Like Eminem: Stories
42691,The Haj
589225,Paint It Black
149197,The Science of Mind
564449,Scientology: The Fundamentals of Thought
183274,Thirsty
6311614,The Law of Nines
22323,Burning Chrome
6397,"Angels, Guides, and Ghosts"
566131,Men of the West: Harden / Evan / Donavan
883095,Errol Flynn: The Untold Story
18367581,Afterworlds
3817859,Eyes Like Stars
228466,Anne Frank and the Children of the Holocaust
1753638,The Butterfly Dreams
6017367,The Birthing House
45436,The Wish List
13410943,The Kissing Booth
564450,The Invaders Plan
17614644,Rolling Dice
3949584,Legacy of Honor
2580514,The Crossing of Ingo
601742,Blessings From the Other Side: Wisdom and Comfort from the Afterlife for this Life
51854625,The Devil and the Dark Water
1303536,Lycidas
7808255,A Sicilian Romance
58613,A Beleaguered City: and Other Tales of the Seen and the Unseen
12951,The Turn of the Screw and Other Short Fiction
5031313,The Cadaver of Gideon Wyck
7234828,Glimmerglass
4815584,Home Safe
13511702,The Execution
20769219,Fates
8135213,Justin Bieber: His World
7776678,Naked Heat
224439,Snakes And Earrings
78039,Ramona the Pest
23310763,The Anatomical Shape of a Heart
12935956,Arranged
6557156,Unholy Magic
6684320,Behind the Bell
4066507,Change We Can Believe In: Barack Obama's Plan to Renew America's Promise
16689,Citizen of the Galaxy
15851746,Proof of Heaven: A Neurosurgeon's Journey into the Afterlife
129570,Train Wreck: The Life and Death of Anna Nicole Smith
82795,Johnny Angel
64857,D is for Deadbeat
763594,The Gemini Contenders
398544,Night in the Haunted Tower
2129518,The Eye of Argon
340587,Have a Nice Day!: A Tale of Blood and Sweatsocks
18700197,The Stripper Diaries
18242896,The Here and Now
3648,The Emperor's Children
8592946,One Thousand Gifts: A Dare to Live Fully Right Where You Are
1395209,Attack of the Fiend
88634,Liberal Fascism: The Secret History of the American Left from Mussolini to the Politics of Meaning
36764217,Stop Mass Hysteria: America's Insanity from the Salem Witch Trials to the Trump Witch Hunt
6625002,Shalador's Lady
3548409,The Case Against Barack Obama: The Unlikely Rise and Unexamined Agenda of the Media's Favorite Candidate
202146,Flyboys: A True Story of Courage
7205214,Renaissance
592290,Remember Your Rubbers!: Collectible Condom Containers
775366,The Ambassadors
43196344,What We Think We Become
23456237,The King's Scrolls
16171207,Broken Harbor
6613,Four Blondes
500967,Deep Freeze
12413949,White Girl Problems
48625,The No Spin Zone: Confrontations with the Powerful and Famous in America
124820,Created to be His Help Meet
59881,Family Album
4314350,The Dark Chamber
57810565,Atlas Loved
240469,"Deliver Us from Evil: Defeating Terrorism, Despotism, and Liberalism"
400598,Leap of Faith: Memoirs of an Unexpected Life
18008080,For Such a Time
160458,"Pokemon Graphic Novel, Vol. 1: The Electric Tale Of Pikachu!"
77239,Andersonville
7695,Holy the Firm
24807,The Areas of My Expertise: An Almanac of Complete World Knowledge Compiled with Instructive Annotation and Arranged in Useful Order
59882,Accident
60030,Tomorrow in the Battle Think on Me
16163458,Secrets to Surrender
399040,My First Book of Mormon Stories
280847,A Man Lay Dead
41497,Inside My Heart: Choosing to Live With Passion And Purpose
3111957,Book of Mormon Stories
26077060,Beautiful Affliction
767677,Fire And Rain: The James Taylor Story
40483,Histoire d'O | Story of O
566825,Song of the Sparrow
13614836,Tempting the Best Man
25152052,The Japanese Lover
6421766,Culture Warrior
864741,A Perfect Stranger
10984124,Silent Hero: A Tribute to The Legend of Zelda
6402,If You Could See What I See: The Tenets of Novus Spiritus
18798,The Guermantes Way
59850,Sunset in St. Tropez
319604,Buddha: A Story of Enlightenment
37173847,Foundryside
5659537,Naamah's Kiss
294042,Black Order
1031,"Trump: Think Like a Billionaire: Everything You Need to Know About Success, Real Estate, and Life"
6643090,Major Pettigrew's Last Stand
1056627,Become a Better You: 7 Keys to Improving Your Life Every Day
20663770,Death by Black Hole: And Other Cosmic Quandaries
1330513,The Virgin's Knot
10914,Songs of the Humpback Whale
15991018,Did six million really die ?
6329322,Nice Girls Don't Live Forever
317377,Candlenight
941877,Dead Heat
6395,Sylvia Browne's Book of Dreams
85791,Treason: Liberal Treachery from the Cold War to the War on Terrorism
6251390,"You Can Lead an Atheist to Evidence, But You Can't Make Him Think: Answers to Questions from Angry Skeptics"
1195788,The New Thought Police: Inside the Left's Assault on Free Speech and Free Minds
195672,Aquamarine
5960207,Mr. & Mrs. Fitzwilliam Darcy: Two Shall Become One
20886702,The Iron-Jawed Boy and the Hand of the Moon
75313,"What the Koran Really Says: Language, Text, and Commentary"
58925247,Say You Swear
1954993,Gas City
163460,Peaches
2238082,Married by Mistake
110444,The Lake House
54777620,Lost in Yaba: Down and Out in Laos
46349,Funny in Farsi: A Memoir of Growing Up Iranian in America
569357,Let Freedom Ring: Winning the War of Liberty over Liberalism
33896928,Within the Shadows
39291659,Go the F**k to Sleep
28374062,The Kept Woman
53575613,Shattered Kingdom
252917,Who's Looking Out for You?
6256512,Crystal Moon
1678033,The Third Jesus: The Christ We Cannot Ignore
2880135,All Heads Turn When the Hunt Goes By
87247,Der Steppenwolf
4658,Setting Free the Bears
32703,The Diary of Ellen Rimbauer: My Life at Rose Red
353016,Tantalize
405999,Confessions of a Sociopathic Social Climber: The Katya Livingston Chronicles
26026063,Wolf Hollow
59897,Wanderlust
729513,Six Gothic Dramas (De Monfort / Orra / The Dream / The Family Legend / The Panthom / Whitchcraft
329084,The Real America: Messages from the Heart and Heartland
424442,Wild Animus
18143726,I Slept with Slender Man
10480963,Where's the Birth Certificate?: The Case that Barack Obama is not Eligible to be President
13566041,Shadow
266381,High Crimes and Misdemeanors: The Case Against Bill Clinton
58092,Eulalia!
4758093,L.A. Candy
23308436,Empress Theresa
24876258,The Aeronaut's Windlass
363851,Jeremy Fink and the Meaning of Life
32978021,Operation Hail Storm
5982436,Rage: A Love Story
491735,The Dirty Girls Social Club
1047759,"How Could You Do That?!: The Abdication of Character, Courage, and Conscience"
60403,Love in the Ruins
237487,Leadership Secrets of Attila the Hun
7340340,Dweller
8131491,The Vagina Ass of Lucifer Niggerbastard
3090629,Illegal Action
9461562,The Cloud Roads
457457,Fine Things
2856130,Doomwyte
7008041,The Ghost and the Goth
17313839,A Degree In Death
32732574,Crash and Burn
3360950,Why Is God Laughing?: The Path to Joy and Spiritual Optimism
3468711,Godless: How an Evangelical Preacher Became One of America's Leading Atheists
17981514,Don't Make Me Beautiful
33257757,Iron Gold
19049,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality
6425725,Sense and Sensibility and Sea Monsters
648338,Omens
29948,The Bridge Across Forever: A True Love Story
50181,F. Scott Fitzgerald: The Great Gatsby
263179,How to Marry a Millionaire Vampire
31086,The Life and Death of Anne Boleyn
25082,Liberalism is a Mental Disorder
207348,Beyond Anne Frank: Hidden Children and Postwar Families in Holland
2324854,Real Change: From the World That Fails to the World That Works
83221,Mr. Darcy Takes a Wife: Pride and Prejudice Continues
37347,"If I Have a Wicked Stepmother, Where's My Prince?"
8318666,The Land of Painted Caves
26482,The Music of Dolphins
19235985,Move the Sun
123257687,Assistant to the Villain
173454,The Divine Conspiracy: Rediscovering Our Hidden Life in God
874863,The Haunted Hotel & Other Stories
22716439,Kim Kardashian Selfish
4610292,"Ellana, l'Envol"
43822752,Maybe He Just Likes You
16033909,Burn
1955255,A Maine Christmas Carol
7187395,The Walk
4605,Moo
238821,Children of the River
155421,Something from the Nightside
22070264,Saving Luke
18211536,Rush Too Far
9349915,Red Riding Hood
10483167,The Hole of the Pit
2640834,"Antigua: The Land of Fairies, Wizards and Heroes"
7332753,Hitch 22: A Memoir
16128338,Ghost in the Machine
3949585,Firefly
6551,Herzog
11099295,My Immortal
392266,Isle of Dogs
6390,Exploring the Levels of Creation
100476,The Sea of Trolls
14014,Arrow's Fall
13614,"Death Note, Vol. 8: Target"
2142454,The Old Straight Track : The Classic Book on Ley Lines
17993765,Woven
59839,Special Delivery
94319,Ark Angel
127630,The Accidental
26777823,Forbid Me
18052871,Vampire Most Wanted
35152052,Project Terror
10357792,Up from the Grave
2826480,America Alone: The End of the World as We Know It
60232569,Refined
7857195,Squirrel Seeks Chipmunk
96977,Castle Roogna
7920450,Comfort Food
569404,Men in Black: How Judges are Destroying America
105578,One Night at the Call Center
22611920,The Hook Up
15733851,You Had Me At Hello
23847964,Shadow Play
6076107,"Guilty: Liberal ""Victims"" and Their Assault on America"
11512712,Lethal Rider
6413788,Last Night I Sang to the Monster
864777,Full Circle
1651849,Other Worlds Other Seas
3224911,The Tsarina's Daughter
21063,The Bloody Crown of Conan
17233806,First Thing I See
18392,The Lost Years of Merlin
6392,Father God: Co-creator to Mother God
179166,Dianetics: The Modern Science of Mental Health
17819467,The Juliette Society
38913,Follow Your Heart
16048485,A Tale of the Other Kind
252914,"The O'Reilly Factor: The Good, the Bad, and the Completely Ridiculous in American Life"
5134601,"It's Not You, It's Me"
673701,Raising Hell: A Concise History of the Black Arts - and Those Who Dared to Practice Them
836512,"Ageless Body, Timeless Mind: The Quantum Alternative to Growing Old"
1376633,The Patriot
2311517,End of Days: Predictions and Prophecies About the End of the World
5556889,Yes We Can: Barack Obama's History-Making Presidential Campaign
3242157,"The Bleeding Horse, and Other Ghost Stories"
62804258,The Brothers Hawthorne
36342165,"Liars, Leakers, and Liberals: The Case Against the Anti-Trump Conspiracy"
1409475,Dreamhouse
769212,The Last Seven Months of Anne Frank
1099759,Wagner the Werewolf
7707538,Sugar and Spice
6389834,The Woman Who Would Be Pharaoh
22874,The Gap Into Vision: Forbidden Knowledge
10756847,Descendant
9924154,The Shell of Sense
144267,The Hostage Bride
836679,The Human Comedy
419560,Vanished
105704,"The Big Sleep / Farewell, My Lovely"
199027837,The Kitten and His Prince
82817,Zoya
556975,Onion John
125409,The Indian In The Cupboard Trilogy
8428050,A Touch Mortal
23791610,The Singularity is Coming: The Artificial Intelligence Explosion
14288998,Into the Still Blue
501246,The Cottage
48634,How to Bring Your Children to Christ... & Keep Them There: Avoiding the Tragedy of False Conversion
937610,Bikini Planet
1032,Trump: The Art of the Deal
6543755,Darklight
59396,The Three Impostors and Other Stories
40731554,365 dni
173673,"A Course in Miracles: Combined Volume - Volume I : Text, Volume II: Workbook for Students, Volume III: Manual for Teachers"
61794,La vida de Lazarillo de Tormes
24929,Lost
12632143,You Shall Never Know Security
80447,The Portable Nietzsche
8008928,Savages
47102,Dinosaurs: Dead or Alive?
419562,Heartbeat
6947949,Angel Star
284138,Dead End Dating
5083254,Secrets of Truth and Beauty
28001,Accordion Crimes
815870,Fascinating Womanhood
15750692,Malice
2520383,Rose Labyrinth
61884,Komarr
41551,The Stones of Summer
80568,Sam's Letters to Jennifer
49789,Building Harlequin's Moon
6261081,Ruined
369110,Captains and the Kings: The Story of an American Dynasty
481316,Seize The Night
76633,The Crime at Black Dudley
531016,Dancing Skeletons: Life and Death in West Africa
1720099,Uninvited
8664368,The Finkler Question
862109,Gone to Soldiers
6350887,Maradonia and the Seven Bridges
129615,Double Standards
94812,H.R.H.
65959,Across Five Aprils
554795,How to Draw Pokemon
32421,Velocity
43191522,Book One: Sporadic Memories
85795,Slander: Liberal Lies About the American Right
177250,The Mirror of Her Dreams
28675670,Tapping the Billionaire
18655866,The 6th Extinction
6129929,The EC Horror Library of the 1950's
864778,Palomino
8649656,The Fry Chronicles
1198449,Why the Real Estate Boom Will Not Bust - And How You Can Profit from It: How to Build Wealth in Today's Expanding Real Estate Market
3153081,Dark Echo
95707,Your Best Life Now: 7 Steps to Living at Your Full Potential
26200068,The Life-Changing Magic of Not Giving a F*ck: How to Stop Spending Time You Don't Have with People You Don't Like Doing Things You Don't Want to Do
6066819,Best Friends Forever
793298,Witchling
94072,Geography Club
281691,The River Wife
16134782,In Flight
1424718,Conversations with the Other Side
18081150,Tilt
9252036,The Penderwicks at Point Mouette
11342260,Caged in Darkness
2157372,Massie
18329942,Chaysing Dreams
803332,The Mystery of the Sea
119029,Light Before Day
13411245,Mystic City
1488784,Blood Beast
417549,Pamela
269860,How to Make an American Quilt
25347,Out of Egypt
2077171,Space Vulture
59857,Second Chance
43780,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned (Anne Rice)"
12615008,"Revolution 2020: Love, Corruption, Ambition"
3195864,30 Thoughts for Victorious Living
55070932,In the Pines
11213139,The Witches of the Glass Castle
521542,The Bible Code
43275562,Reaper's Creek
2688222,"Debt Cures: ""They"" Don't Want You to Know About"
32871394,The Pisces
58851564,Cunning Folk
542785,The Milkweed Prophesy: Epitaph of the Apocalypse
420750,Sarah's Child
6401,Prophecy : What the Future Holds For You
140261,The Dark Horse Book of Hauntings
2064140,Angel Blood
468328,Notting Hell
20310066,False Security
431648,The Two Marys: The Hidden History of the Mother and Wife of Jesus
2128404,Frontal Assault
102311,Postern of Fate
23434061,The Bone Labyrinth
234489,The Uplift War
761575,House Atreides
86335,The Elegant Gathering of White Snows
125991,Starting Your Best Life Now: A Guide for New Adventures and Stages on Your Journey
3041029,The Unblemished
37744,Wifey
879849,How to Talk About Jesus without Freaking Out with Study Guide
1870244,Think Big and Kick Ass in Business and Life
35100,Battle Cry of Freedom
6505358,Guardian of the Dead
29547,Everyone Worth Knowing
29864343,Rich People Problems
318824,Don't Hassel the Hoff: The Autobiography
15790833,Game
1419286,The Protocols of the Learned Elders of Zion
20819682,Adultery
1680773,Life Themes: Spiritual Evolvement
43475,Criss Cross
71979,My Point... And I Do Have One
227462,The Doctor's Wife
3821929,Psychic Healing: Using the Tools of a Medium to Cure Whatever Ails You
21411058,Bad Romeo
37739,Blubber
561403,The It Girl
132708,"Every Young Woman's Battle: Guarding Your Mind, Heart, and Body in a Sex-Saturated World"
109513,The Phantom of Manhattan
46019,The Skull Beneath the Skin
8899066,A Scent of New-Mown Hay
3567797,"The Backyardigans ""The Traveler's Tale"""
1256194,"The Savage Nation: Saving America from the Liberal Assault on Our Borders, Language, and Culture"
35332,Remember
41726040,Callasandra Fractured
117370,Walking in Circles Before Lying Down
